node,Lake McClure,Lake McClure
2002-09-01,197.45274379587556,197.45274379587556
2002-09-02,197.45274379587556,197.45274379587556
2002-09-03,197.45274379587556,197.45274379587556
2002-09-04,197.45274379587556,197.45274379587556
2002-09-05,197.45274379587556,197.45274379587556
2002-09-06,197.45274379587556,197.45274379587556
2002-09-07,197.45274379587556,197.45274379587556
2002-09-08,197.45274379587556,197.45274379587556
2002-09-09,197.45274379587556,197.45274379587556
2002-09-10,197.45274379587556,197.45274379587556
2002-09-11,197.45274379587556,197.45274379587556
2002-09-12,197.45274379587556,197.45274379587556
2002-09-13,197.45274379587556,197.45274379587556
2002-09-14,197.45274379587556,197.45274379587556
2002-09-15,197.45274379587556,197.45274379587556
2002-09-16,197.45274379587556,197.45274379587556
2002-09-17,197.45274379587556,197.45274379587556
2002-09-18,197.45274379587556,197.45274379587556
2002-09-19,197.45274379587556,197.45274379587556
2002-09-20,197.45274379587556,197.45274379587556
2002-09-21,197.45274379587556,197.45274379587556
2002-09-22,197.45274379587556,197.45274379587556
2002-09-23,197.45274379587556,197.45274379587556
2002-09-24,197.45274379587556,197.45274379587556
2002-09-25,197.45274379587556,197.45274379587556
2002-09-26,197.45274379587556,197.45274379587556
2002-09-27,197.45274379587556,197.45274379587556
2002-09-28,197.45274379587556,197.45274379587556
2002-09-29,197.45274379587556,197.45274379587556
2002-09-30,197.45274379587556,197.45274379587556
2002-10-01,197.45274379587556,197.45274379587556
2002-10-02,197.45274379587556,197.45274379587556
2002-10-03,197.45274379587556,197.45274379587556
2002-10-04,197.45274379587556,197.45274379587556
2002-10-05,197.45274379587556,197.45274379587556
2002-10-06,197.45274379587556,197.45274379587556
2002-10-07,197.45274379587556,197.45274379587556
2002-10-08,197.45274379587556,197.45274379587556
2002-10-09,197.45274379587556,197.45274379587556
2002-10-10,197.45274379587556,197.45274379587556
2002-10-11,197.45274379587556,197.45274379587556
2002-10-12,197.45274379587556,197.45274379587556
2002-10-13,197.45274379587556,197.45274379587556
2002-10-14,197.45274379587556,197.45274379587556
2002-10-15,197.45274379587556,197.45274379587556
2002-10-16,197.45274379587556,197.45274379587556
2002-10-17,197.45274379587556,197.45274379587556
2002-10-18,197.45274379587556,197.45274379587556
2002-10-19,197.45274379587556,197.45274379587556
2002-10-20,197.45274379587556,197.45274379587556
2002-10-21,197.45274379587556,197.45274379587556
2002-10-22,197.45274379587556,197.45274379587556
2002-10-23,197.45274379587556,197.45274379587556
2002-10-24,197.45274379587556,197.45274379587556
2002-10-25,197.45274379587556,197.45274379587556
2002-10-26,197.45274379587556,197.45274379587556
2002-10-27,197.45274379587556,197.45274379587556
2002-10-28,197.45274379587556,197.45274379587556
2002-10-29,197.45274379587556,197.45274379587556
2002-10-30,197.45274379587556,197.45274379587556
2002-10-31,197.45274379587556,197.45274379587556
2002-11-01,197.45274379587556,197.45274379587556
2002-11-02,197.45274379587556,197.45274379587556
2002-11-03,197.45274379587556,197.45274379587556
2002-11-04,197.45274379587556,197.45274379587556
2002-11-05,197.45274379587556,197.45274379587556
2002-11-06,197.45274379587556,197.45274379587556
2002-11-07,197.45274379587556,197.45274379587556
2002-11-08,197.45274379587556,197.45274379587556
2002-11-09,201.12506280571935,201.12506280571935
2002-11-10,201.5386527317522,201.5386527317522
2002-11-11,200.62848507356858,200.62848507356858
2002-11-12,199.71403418710716,199.71403418710716
2002-11-13,198.79862364898403,198.79862364898403
2002-11-14,197.89052032300458,197.89052032300458
2002-11-15,197.45274379587556,197.45274379587556
2002-11-16,197.45274379587556,197.45274379587556
2002-11-17,197.45274379587556,197.45274379587556
2002-11-18,197.45274379587556,197.45274379587556
2002-11-19,197.45274379587556,197.45274379587556
2002-11-20,197.45274379587556,197.45274379587556
2002-11-21,197.45274379587556,197.45274379587556
2002-11-22,197.45274379587556,197.45274379587556
2002-11-23,197.45274379587556,197.45274379587556
2002-11-24,197.45274379587556,197.45274379587556
2002-11-25,197.45274379587556,197.45274379587556
2002-11-26,197.45274379587556,197.45274379587556
2002-11-27,197.45274379587556,197.45274379587556
2002-11-28,197.45274379587556,197.45274379587556
2002-11-29,197.45274379587556,197.45274379587556
2002-11-30,197.45274379587556,197.45274379587556
2002-12-01,197.45274379587556,197.45274379587556
2002-12-02,197.45274379587556,197.45274379587556
2002-12-03,197.45274379587556,197.45274379587556
2002-12-04,197.45274379587556,197.45274379587556
2002-12-05,197.45274379587556,197.45274379587556
2002-12-06,197.45274379587556,197.45274379587556
2002-12-07,197.45274379587556,197.45274379587556
2002-12-08,197.45274379587556,197.45274379587556
2002-12-09,197.45274379587556,197.45274379587556
2002-12-10,197.45274379587556,197.45274379587556
2002-12-11,197.45274379587556,197.45274379587556
2002-12-12,197.45274379587556,197.45274379587556
2002-12-13,197.45274379587556,197.45274379587556
2002-12-14,197.45274379587556,197.45274379587556
2002-12-15,197.45274379587556,197.45274379587556
2002-12-16,197.45274379587556,197.45274379587556
2002-12-17,197.66531639883075,197.66531639883075
2002-12-18,197.45274379587556,197.45274379587556
2002-12-19,197.45274379587556,197.45274379587556
2002-12-20,197.45274379587556,197.45274379587556
2002-12-21,197.45274379587556,197.45274379587556
2002-12-22,197.45274379587556,197.45274379587556
2002-12-23,197.45274379587556,197.45274379587556
2002-12-24,197.45274379587556,197.45274379587556
2002-12-25,197.45274379587556,197.45274379587556
2002-12-26,197.45274379587556,197.45274379587556
2002-12-27,197.45274379587556,197.45274379587556
2002-12-28,197.45274379587556,197.45274379587556
2002-12-29,197.45274379587556,197.45274379587556
2002-12-30,197.45274379587556,197.45274379587556
2002-12-31,197.45274379587556,197.45274379587556
2003-01-01,197.45274379587556,197.45274379587556
2003-01-02,197.45274379587556,197.45274379587556
2003-01-03,197.45274379587556,197.45274379587556
2003-01-04,197.45274379587556,197.45274379587556
2003-01-05,197.45274379587556,197.45274379587556
2003-01-06,197.45274379587556,197.45274379587556
2003-01-07,197.45274379587556,197.45274379587556
2003-01-08,197.45274379587556,197.45274379587556
2003-01-09,197.45274379587556,197.45274379587556
2003-01-10,197.45274379587556,197.45274379587556
2003-01-11,197.45274379587556,197.45274379587556
2003-01-12,197.45274379587556,197.45274379587556
2003-01-13,197.45274379587556,197.45274379587556
2003-01-14,197.45274379587556,197.45274379587556
2003-01-15,197.45274379587556,197.45274379587556
2003-01-16,197.45274379587556,197.45274379587556
2003-01-17,197.45274379587556,197.45274379587556
2003-01-18,197.45274379587556,197.45274379587556
2003-01-19,197.45274379587556,197.45274379587556
2003-01-20,197.45274379587556,197.45274379587556
2003-01-21,197.45274379587556,197.45274379587556
2003-01-22,197.45274379587556,197.45274379587556
2003-01-23,197.45274379587556,197.45274379587556
2003-01-24,197.45274379587556,197.45274379587556
2003-01-25,197.45274379587556,197.45274379587556
2003-01-26,197.45274379587556,197.45274379587556
2003-01-27,197.45274379587556,197.45274379587556
2003-01-28,197.45274379587556,197.45274379587556
2003-01-29,197.45274379587556,197.45274379587556
2003-01-30,197.45274379587556,197.45274379587556
2003-01-31,197.45274379587556,197.45274379587556
2003-02-01,197.45274379587556,197.45274379587556
2003-02-02,197.45274379587556,197.45274379587556
2003-02-03,197.45274379587556,197.45274379587556
2003-02-04,197.45274379587556,197.45274379587556
2003-02-05,197.45274379587556,197.45274379587556
2003-02-06,197.45274379587556,197.45274379587556
2003-02-07,197.45274379587556,197.45274379587556
2003-02-08,197.45274379587556,197.45274379587556
2003-02-09,197.45274379587556,197.45274379587556
2003-02-10,197.45274379587556,197.45274379587556
2003-02-11,197.45274379587556,197.45274379587556
2003-02-12,197.45274379587556,197.45274379587556
2003-02-13,197.45274379587556,197.45274379587556
2003-02-14,197.45274379587556,197.45274379587556
2003-02-15,197.45274379587556,197.45274379587556
2003-02-16,197.45274379587556,197.45274379587556
2003-02-17,197.45274379587556,197.45274379587556
2003-02-18,197.45274379587556,197.45274379587556
2003-02-19,197.45274379587556,197.45274379587556
2003-02-20,197.45274379587556,197.45274379587556
2003-02-21,197.45274379587556,197.45274379587556
2003-02-22,197.45274379587556,197.45274379587556
2003-02-23,197.45274379587556,197.45274379587556
2003-02-24,197.45274379587556,197.45274379587556
2003-02-25,197.45274379587556,197.45274379587556
2003-02-26,197.45274379587556,197.45274379587556
2003-02-27,197.45274379587556,197.45274379587556
2003-02-28,197.45274379587556,197.45274379587556
2003-03-01,197.45274379587556,197.45274379587556
2003-03-02,197.45274379587556,197.45274379587556
2003-03-03,197.45274379587556,197.45274379587556
2003-03-04,197.45274379587556,197.45274379587556
2003-03-05,197.45274379587556,197.45274379587556
2003-03-06,197.45274379587556,197.45274379587556
2003-03-07,197.45274379587556,197.45274379587556
2003-03-08,197.45274379587556,197.45274379587556
2003-03-09,197.45274379587556,197.45274379587556
2003-03-10,197.45274379587556,197.45274379587556
2003-03-11,197.45274379587556,197.45274379587556
2003-03-12,197.45274379587556,197.45274379587556
2003-03-13,197.45274379587556,197.45274379587556
2003-03-14,197.45274379587556,197.45274379587556
2003-03-15,197.45274379587556,197.45274379587556
2003-03-16,197.45274379587556,197.45274379587556
2003-03-17,197.45274379587556,197.45274379587556
2003-03-18,197.45274379587556,197.45274379587556
2003-03-19,197.45274379587556,197.45274379587556
2003-03-20,197.45274379587556,197.45274379587556
2003-03-21,197.45274379587556,197.45274379587556
2003-03-22,197.45274379587556,197.45274379587556
2003-03-23,197.45274379587556,197.45274379587556
2003-03-24,197.45274379587556,197.45274379587556
2003-03-25,197.45274379587556,197.45274379587556
2003-03-26,197.45274379587556,197.45274379587556
2003-03-27,197.45274379587556,197.45274379587556
2003-03-28,197.45274379587556,197.45274379587556
2003-03-29,197.45274379587556,197.45274379587556
2003-03-30,197.45274379587556,197.45274379587556
2003-03-31,197.45274379587556,197.45274379587556
2003-04-01,197.45274379587556,197.45274379587556
2003-04-02,197.45274379587556,197.45274379587556
2003-04-03,197.45274379587556,197.45274379587556
2003-04-04,197.45274379587556,197.45274379587556
2003-04-05,197.45274379587556,197.45274379587556
2003-04-06,197.45274379587556,197.45274379587556
2003-04-07,197.45274379587556,197.45274379587556
2003-04-08,197.45274379587556,197.45274379587556
2003-04-09,197.45274379587556,197.45274379587556
2003-04-10,197.45274379587556,197.45274379587556
2003-04-11,197.45274379587556,197.45274379587556
2003-04-12,197.45274379587556,197.45274379587556
2003-04-13,197.5353879551392,197.5353879551392
2003-04-14,198.44523165362037,198.44523165362037
2003-04-15,198.46049614322234,198.46049614322234
2003-04-16,198.26925425845394,198.26925425845394
2003-04-17,198.12030543774532,198.12030543774532
2003-04-18,197.9673058546931,197.9673058546931
2003-04-19,197.75109299886415,197.75109299886415
2003-04-20,197.48488252684382,197.48488252684382
2003-04-21,197.45274379587556,197.45274379587556
2003-04-22,197.45274379587556,197.45274379587556
2003-04-23,197.45274379587556,197.45274379587556
2003-04-24,197.45274379587556,197.45274379587556
2003-04-25,197.45274379587556,197.45274379587556
2003-04-26,197.45274379587556,197.45274379587556
2003-04-27,197.45274379587556,197.45274379587556
2003-04-28,197.45274379587556,197.45274379587556
2003-04-29,197.45274379587556,197.45274379587556
2003-04-30,197.45274379587556,197.45274379587556
2003-05-01,197.45274379587556,197.45274379587556
2003-05-02,197.45274379587556,197.45274379587556
2003-05-03,197.45274379587556,197.45274379587556
2003-05-04,197.45274379587556,197.45274379587556
2003-05-05,197.45274379587556,197.45274379587556
2003-05-06,197.45274379587556,197.45274379587556
2003-05-07,197.45274379587556,197.45274379587556
2003-05-08,197.45274379587556,197.45274379587556
2003-05-09,197.45274379587556,197.45274379587556
2003-05-10,197.45274379587556,197.45274379587556
2003-05-11,197.45274379587556,197.45274379587556
2003-05-12,197.45274379587556,197.45274379587556
2003-05-13,197.45274379587556,197.45274379587556
2003-05-14,197.45274379587556,197.45274379587556
2003-05-15,197.45274379587556,197.45274379587556
2003-05-16,197.45274379587556,197.45274379587556
2003-05-17,197.45274379587556,197.45274379587556
2003-05-18,197.45274379587556,197.45274379587556
2003-05-19,197.45274379587556,197.45274379587556
2003-05-20,197.45274379587556,197.45274379587556
2003-05-21,197.45274379587556,197.45274379587556
2003-05-22,197.73131430688966,197.73131430688966
2003-05-23,198.5472614337486,198.5472614337486
2003-05-24,199.56449330702347,199.56449330702347
2003-05-25,200.36655585857147,200.36655585857147
2003-05-26,201.3884047433287,201.3884047433287
2003-05-27,202.23518732523883,202.23518732523883
2003-05-28,203.49055396270293,203.49055396270293
2003-05-29,205.5705891344063,205.5705891344063
2003-05-30,207.74862207879517,207.74862207879517
2003-05-31,209.38286745871437,209.38286745871437
2003-06-01,210.58853455054876,210.58853455054876
2003-06-02,211.16102403960014,211.16102403960014
2003-06-03,211.72265135980305,211.72265135980305
2003-06-04,212.47241347308602,212.47241347308602
2003-06-05,213.08590179255648,213.08590179255648
2003-06-06,213.76763940921705,213.76763940921705
2003-06-07,214.3233867610004,214.3233867610004
2003-06-08,214.6634840410651,214.6634840410651
2003-06-09,214.87381967543567,214.87381967543567
2003-06-10,215.13013776025818,215.13013776025818
2003-06-11,215.1586088246027,215.1586088246027
2003-06-12,215.07502505921858,215.07502505921858
2003-06-13,214.9003673472963,214.9003673472963
2003-06-14,214.61265925377924,214.61265925377924
2003-06-15,214.33809363988448,214.33809363988448
2003-06-16,214.10897938170962,214.10897938170962
2003-06-17,213.89769067534914,213.89769067534914
2003-06-18,213.69426696058207,213.69426696058207
2003-06-19,213.47400115401217,213.47400115401217
2003-06-20,213.13451614414447,213.13451614414447
2003-06-21,212.73300656574554,212.73300656574554
2003-06-22,212.28309236494337,212.28309236494337
2003-06-23,211.76916198836054,211.76916198836054
2003-06-24,211.2115819663598,211.2115819663598
2003-06-25,210.61234200086827,210.61234200086827
2003-06-26,210.00007675712249,210.00007675712249
2003-06-27,209.4283452464157,209.4283452464157
2003-06-28,208.8594479328444,208.8594479328444
2003-06-29,208.28024740958818,208.28024740958818
2003-06-30,207.67171889894112,207.67171889894112
2003-07-01,207.0283706488021,207.0283706488021
2003-07-02,206.27144058300482,206.27144058300482
2003-07-03,205.48812663302357,205.48812663302357
2003-07-04,204.7081866523806,204.7081866523806
2003-07-05,203.92554737116956,203.92554737116956
2003-07-06,203.14414007346832,203.14414007346832
2003-07-07,202.35332657484707,202.35332657484707
2003-07-08,201.5547693564919,201.5547693564919
2003-07-09,200.74351090601138,200.74351090601138
2003-07-10,199.93148218204496,199.93148218204496
2003-07-11,199.11428856117794,199.11428856117794
2003-07-12,198.28191440666942,198.28191440666942
2003-07-13,197.45274379587556,197.45274379587556
2003-07-14,197.45274379587556,197.45274379587556
2003-07-15,197.45274379587556,197.45274379587556
2003-07-16,197.45274379587556,197.45274379587556
2003-07-17,197.45274379587556,197.45274379587556
2003-07-18,197.45274379587556,197.45274379587556
2003-07-19,197.45274379587556,197.45274379587556
2003-07-20,197.45274379587556,197.45274379587556
2003-07-21,197.45274379587556,197.45274379587556
2003-07-22,197.45274379587556,197.45274379587556
2003-07-23,197.45274379587556,197.45274379587556
2003-07-24,197.45274379587556,197.45274379587556
2003-07-25,197.45274379587556,197.45274379587556
2003-07-26,197.45274379587556,197.45274379587556
2003-07-27,197.45274379587556,197.45274379587556
2003-07-28,197.45274379587556,197.45274379587556
2003-07-29,197.45274379587556,197.45274379587556
2003-07-30,197.45274379587556,197.45274379587556
2003-07-31,197.45274379587556,197.45274379587556
2003-08-01,197.45274379587556,197.45274379587556
2003-08-02,197.45274379587556,197.45274379587556
2003-08-03,197.45274379587556,197.45274379587556
2003-08-04,197.45274379587556,197.45274379587556
2003-08-05,197.45274379587556,197.45274379587556
2003-08-06,197.45274379587556,197.45274379587556
2003-08-07,197.45274379587556,197.45274379587556
2003-08-08,197.45274379587556,197.45274379587556
2003-08-09,197.45274379587556,197.45274379587556
2003-08-10,197.45274379587556,197.45274379587556
2003-08-11,197.45274379587556,197.45274379587556
2003-08-12,197.45274379587556,197.45274379587556
2003-08-13,197.45274379587556,197.45274379587556
2003-08-14,197.45274379587556,197.45274379587556
2003-08-15,197.45274379587556,197.45274379587556
2003-08-16,197.45274379587556,197.45274379587556
2003-08-17,197.45274379587556,197.45274379587556
2003-08-18,197.45274379587556,197.45274379587556
2003-08-19,197.45274379587556,197.45274379587556
2003-08-20,197.45274379587556,197.45274379587556
2003-08-21,197.45274379587556,197.45274379587556
2003-08-22,197.45274379587556,197.45274379587556
2003-08-23,197.45274379587556,197.45274379587556
2003-08-24,197.45274379587556,197.45274379587556
2003-08-25,197.45274379587556,197.45274379587556
2003-08-26,197.45274379587556,197.45274379587556
2003-08-27,197.45274379587556,197.45274379587556
2003-08-28,197.45274379587556,197.45274379587556
2003-08-29,197.45274379587556,197.45274379587556
2003-08-30,197.45274379587556,197.45274379587556
2003-08-31,197.45274379587556,197.45274379587556
2003-09-01,197.45274379587556,197.45274379587556
2003-09-02,197.45274379587556,197.45274379587556
2003-09-03,197.45274379587556,197.45274379587556
2003-09-04,197.45274379587556,197.45274379587556
2003-09-05,197.45274379587556,197.45274379587556
2003-09-06,197.45274379587556,197.45274379587556
2003-09-07,197.45274379587556,197.45274379587556
2003-09-08,197.45274379587556,197.45274379587556
2003-09-09,197.45274379587556,197.45274379587556
2003-09-10,197.45274379587556,197.45274379587556
2003-09-11,197.45274379587556,197.45274379587556
2003-09-12,197.45274379587556,197.45274379587556
2003-09-13,197.45274379587556,197.45274379587556
2003-09-14,197.45274379587556,197.45274379587556
2003-09-15,197.45274379587556,197.45274379587556
2003-09-16,197.45274379587556,197.45274379587556
2003-09-17,197.45274379587556,197.45274379587556
2003-09-18,197.45274379587556,197.45274379587556
2003-09-19,197.45274379587556,197.45274379587556
2003-09-20,197.45274379587556,197.45274379587556
2003-09-21,197.45274379587556,197.45274379587556
2003-09-22,197.45274379587556,197.45274379587556
2003-09-23,197.45274379587556,197.45274379587556
2003-09-24,197.45274379587556,197.45274379587556
2003-09-25,197.45274379587556,197.45274379587556
2003-09-26,197.45274379587556,197.45274379587556
2003-09-27,197.45274379587556,197.45274379587556
2003-09-28,197.45274379587556,197.45274379587556
2003-09-29,197.45274379587556,197.45274379587556
2003-09-30,197.45274379587556,197.45274379587556
2003-10-01,197.45274379587556,197.45274379587556
2003-10-02,197.45274379587556,197.45274379587556
2003-10-03,197.45274379587556,197.45274379587556
2003-10-04,197.45274379587556,197.45274379587556
2003-10-05,197.45274379587556,197.45274379587556
2003-10-06,197.45274379587556,197.45274379587556
2003-10-07,197.45274379587556,197.45274379587556
2003-10-08,197.45274379587556,197.45274379587556
2003-10-09,197.45274379587556,197.45274379587556
2003-10-10,197.45274379587556,197.45274379587556
2003-10-11,197.45274379587556,197.45274379587556
2003-10-12,197.45274379587556,197.45274379587556
2003-10-13,197.45274379587556,197.45274379587556
2003-10-14,197.45274379587556,197.45274379587556
2003-10-15,197.45274379587556,197.45274379587556
2003-10-16,197.45274379587556,197.45274379587556
2003-10-17,197.45274379587556,197.45274379587556
2003-10-18,197.45274379587556,197.45274379587556
2003-10-19,197.45274379587556,197.45274379587556
2003-10-20,197.45274379587556,197.45274379587556
2003-10-21,197.45274379587556,197.45274379587556
2003-10-22,197.45274379587556,197.45274379587556
2003-10-23,197.45274379587556,197.45274379587556
2003-10-24,197.45274379587556,197.45274379587556
2003-10-25,197.45274379587556,197.45274379587556
2003-10-26,197.45274379587556,197.45274379587556
2003-10-27,197.45274379587556,197.45274379587556
2003-10-28,197.45274379587556,197.45274379587556
2003-10-29,197.45274379587556,197.45274379587556
2003-10-30,197.45274379587556,197.45274379587556
2003-10-31,197.45274379587556,197.45274379587556
2003-11-01,197.45274379587556,197.45274379587556
2003-11-02,197.45274379587556,197.45274379587556
2003-11-03,197.45274379587556,197.45274379587556
2003-11-04,197.45274379587556,197.45274379587556
2003-11-05,197.45274379587556,197.45274379587556
2003-11-06,197.45274379587556,197.45274379587556
2003-11-07,197.45274379587556,197.45274379587556
2003-11-08,197.45274379587556,197.45274379587556
2003-11-09,197.45274379587556,197.45274379587556
2003-11-10,197.45274379587556,197.45274379587556
2003-11-11,197.45274379587556,197.45274379587556
2003-11-12,197.45274379587556,197.45274379587556
2003-11-13,197.45274379587556,197.45274379587556
2003-11-14,197.45274379587556,197.45274379587556
2003-11-15,197.45274379587556,197.45274379587556
2003-11-16,197.45274379587556,197.45274379587556
2003-11-17,197.45274379587556,197.45274379587556
2003-11-18,197.45274379587556,197.45274379587556
2003-11-19,197.45274379587556,197.45274379587556
2003-11-20,197.45274379587556,197.45274379587556
2003-11-21,197.45274379587556,197.45274379587556
2003-11-22,197.45274379587556,197.45274379587556
2003-11-23,197.45274379587556,197.45274379587556
2003-11-24,197.45274379587556,197.45274379587556
2003-11-25,197.45274379587556,197.45274379587556
2003-11-26,197.45274379587556,197.45274379587556
2003-11-27,197.45274379587556,197.45274379587556
2003-11-28,197.45274379587556,197.45274379587556
2003-11-29,197.45274379587556,197.45274379587556
2003-11-30,197.45274379587556,197.45274379587556
2003-12-01,197.45274379587556,197.45274379587556
2003-12-02,197.45274379587556,197.45274379587556
2003-12-03,197.45274379587556,197.45274379587556
2003-12-04,197.45274379587556,197.45274379587556
2003-12-05,197.45274379587556,197.45274379587556
2003-12-06,197.45274379587556,197.45274379587556
2003-12-07,197.45274379587556,197.45274379587556
2003-12-08,197.45274379587556,197.45274379587556
2003-12-09,197.45274379587556,197.45274379587556
2003-12-10,197.45274379587556,197.45274379587556
2003-12-11,197.45274379587556,197.45274379587556
2003-12-12,197.45274379587556,197.45274379587556
2003-12-13,197.45274379587556,197.45274379587556
2003-12-14,197.45274379587556,197.45274379587556
2003-12-15,197.45274379587556,197.45274379587556
2003-12-16,197.45274379587556,197.45274379587556
2003-12-17,197.45274379587556,197.45274379587556
2003-12-18,197.45274379587556,197.45274379587556
2003-12-19,197.45274379587556,197.45274379587556
2003-12-20,197.45274379587556,197.45274379587556
2003-12-21,197.45274379587556,197.45274379587556
2003-12-22,197.45274379587556,197.45274379587556
2003-12-23,197.45274379587556,197.45274379587556
2003-12-24,197.45274379587556,197.45274379587556
2003-12-25,197.45274379587556,197.45274379587556
2003-12-26,197.45274379587556,197.45274379587556
2003-12-27,197.45274379587556,197.45274379587556
2003-12-28,197.45274379587556,197.45274379587556
2003-12-29,197.45274379587556,197.45274379587556
2003-12-30,197.45274379587556,197.45274379587556
2003-12-31,197.45274379587556,197.45274379587556
2004-01-01,197.45274379587556,197.45274379587556
2004-01-02,197.45274379587556,197.45274379587556
2004-01-03,197.45274379587556,197.45274379587556
2004-01-04,197.45274379587556,197.45274379587556
2004-01-05,197.45274379587556,197.45274379587556
2004-01-06,197.45274379587556,197.45274379587556
2004-01-07,197.45274379587556,197.45274379587556
2004-01-08,197.45274379587556,197.45274379587556
2004-01-09,197.45274379587556,197.45274379587556
2004-01-10,197.45274379587556,197.45274379587556
2004-01-11,197.45274379587556,197.45274379587556
2004-01-12,197.45274379587556,197.45274379587556
2004-01-13,197.45274379587556,197.45274379587556
2004-01-14,197.45274379587556,197.45274379587556
2004-01-15,197.45274379587556,197.45274379587556
2004-01-16,197.45274379587556,197.45274379587556
2004-01-17,197.45274379587556,197.45274379587556
2004-01-18,197.45274379587556,197.45274379587556
2004-01-19,197.45274379587556,197.45274379587556
2004-01-20,197.45274379587556,197.45274379587556
2004-01-21,197.45274379587556,197.45274379587556
2004-01-22,197.45274379587556,197.45274379587556
2004-01-23,197.45274379587556,197.45274379587556
2004-01-24,197.45274379587556,197.45274379587556
2004-01-25,197.45274379587556,197.45274379587556
2004-01-26,197.45274379587556,197.45274379587556
2004-01-27,197.45274379587556,197.45274379587556
2004-01-28,197.45274379587556,197.45274379587556
2004-01-29,197.45274379587556,197.45274379587556
2004-01-30,197.45274379587556,197.45274379587556
2004-01-31,197.45274379587556,197.45274379587556
2004-02-01,197.45274379587556,197.45274379587556
2004-02-02,197.45274379587556,197.45274379587556
2004-02-03,197.45274379587556,197.45274379587556
2004-02-04,197.45274379587556,197.45274379587556
2004-02-05,197.45274379587556,197.45274379587556
2004-02-06,197.45274379587556,197.45274379587556
2004-02-07,197.45274379587556,197.45274379587556
2004-02-08,197.45274379587556,197.45274379587556
2004-02-09,197.45274379587556,197.45274379587556
2004-02-10,197.45274379587556,197.45274379587556
2004-02-11,197.45274379587556,197.45274379587556
2004-02-12,197.45274379587556,197.45274379587556
2004-02-13,197.45274379587556,197.45274379587556
2004-02-14,197.45274379587556,197.45274379587556
2004-02-15,197.45274379587556,197.45274379587556
2004-02-16,197.45274379587556,197.45274379587556
2004-02-17,197.45274379587556,197.45274379587556
2004-02-18,197.45274379587556,197.45274379587556
2004-02-19,197.45274379587556,197.45274379587556
2004-02-20,197.45274379587556,197.45274379587556
2004-02-21,197.45274379587556,197.45274379587556
2004-02-22,197.45274379587556,197.45274379587556
2004-02-23,197.45274379587556,197.45274379587556
2004-02-24,197.45274379587556,197.45274379587556
2004-02-25,197.45274379587556,197.45274379587556
2004-02-26,197.45274379587556,197.45274379587556
2004-02-27,197.45274379587556,197.45274379587556
2004-02-28,197.45274379587556,197.45274379587556
2004-02-29,197.45274379587556,197.45274379587556
2004-03-01,197.45274379587556,197.45274379587556
2004-03-02,197.45274379587556,197.45274379587556
2004-03-03,197.45274379587556,197.45274379587556
2004-03-04,197.45274379587556,197.45274379587556
2004-03-05,197.45274379587556,197.45274379587556
2004-03-06,197.45274379587556,197.45274379587556
2004-03-07,197.45274379587556,197.45274379587556
2004-03-08,197.45274379587556,197.45274379587556
2004-03-09,197.45274379587556,197.45274379587556
2004-03-10,197.45274379587556,197.45274379587556
2004-03-11,197.45274379587556,197.45274379587556
2004-03-12,197.45274379587556,197.45274379587556
2004-03-13,197.45274379587556,197.45274379587556
2004-03-14,197.45274379587556,197.45274379587556
2004-03-15,197.45274379587556,197.45274379587556
2004-03-16,197.45274379587556,197.45274379587556
2004-03-17,197.45274379587556,197.45274379587556
2004-03-18,197.45274379587556,197.45274379587556
2004-03-19,197.45274379587556,197.45274379587556
2004-03-20,197.45274379587556,197.45274379587556
2004-03-21,197.45274379587556,197.45274379587556
2004-03-22,197.45274379587556,197.45274379587556
2004-03-23,197.45274379587556,197.45274379587556
2004-03-24,197.45274379587556,197.45274379587556
2004-03-25,197.45274379587556,197.45274379587556
2004-03-26,197.45274379587556,197.45274379587556
2004-03-27,197.45274379587556,197.45274379587556
2004-03-28,197.45274379587556,197.45274379587556
2004-03-29,197.45274379587556,197.45274379587556
2004-03-30,197.45274379587556,197.45274379587556
2004-03-31,197.45274379587556,197.45274379587556
2004-04-01,197.45274379587556,197.45274379587556
2004-04-02,197.45274379587556,197.45274379587556
2004-04-03,197.45274379587556,197.45274379587556
2004-04-04,197.45274379587556,197.45274379587556
2004-04-05,197.45274379587556,197.45274379587556
2004-04-06,197.45274379587556,197.45274379587556
2004-04-07,197.45274379587556,197.45274379587556
2004-04-08,197.45274379587556,197.45274379587556
2004-04-09,197.45274379587556,197.45274379587556
2004-04-10,197.45274379587556,197.45274379587556
2004-04-11,197.45274379587556,197.45274379587556
2004-04-12,197.45274379587556,197.45274379587556
2004-04-13,197.45274379587556,197.45274379587556
2004-04-14,197.45274379587556,197.45274379587556
2004-04-15,197.45274379587556,197.45274379587556
2004-04-16,197.45274379587556,197.45274379587556
2004-04-17,197.45274379587556,197.45274379587556
2004-04-18,197.45274379587556,197.45274379587556
2004-04-19,197.45274379587556,197.45274379587556
2004-04-20,197.45274379587556,197.45274379587556
2004-04-21,197.45274379587556,197.45274379587556
2004-04-22,197.45274379587556,197.45274379587556
2004-04-23,197.45274379587556,197.45274379587556
2004-04-24,197.45274379587556,197.45274379587556
2004-04-25,197.45274379587556,197.45274379587556
2004-04-26,197.45274379587556,197.45274379587556
2004-04-27,197.45274379587556,197.45274379587556
2004-04-28,197.45274379587556,197.45274379587556
2004-04-29,197.45274379587556,197.45274379587556
2004-04-30,197.45274379587556,197.45274379587556
